"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HOCP10-917",127.507219430882,88.3302873152545,88267.1663882447,22.9169097775901,20.813416405236,11.7417204618374,1.01529719082161,17.9089175762972,69.3997450276454,77.6353738190695,84.4897943833553
"HOCP11-536",128.00543559262,58.9944117295895,78949.0267647532,22.0306710280813,20.6695625896302,12.8846676190952,0.747732023574511,17.9102179063414,68.6942029408998,77.5639482134781,85.2526242144421
"HOCP12-640",123.497591273838,74.1949425680281,66612.2006335203,24.1490730329674,20.4442807291679,11.3461011569545,1.08223329581762,17.4247371315387,69.7904117071169,75.4053553214049,83.7007713414692
"HOCP12-667",126.541542752052,66.1885070577283,57171.4636424412,24.7619047480651,20.2248084543956,12.1647371376497,1.09310746037491,17.6446388106781,69.5209144247644,76.2562706732283,85.7477893985737
"HOCP13-723",126.612163932124,45.0450822595237,65126.2267962621,24.5137526718215,20.490822966256,10.7320706468288,0.705685841632632,17.7279794258928,70.1827902065923,76.7355613384058,85.0080757563122
"HOCP13-755",127.24187634189,49.3142371816457,63249.0797409929,23.1774432169122,20.2103465610988,10.8461508049374,0.725389180584043,17.7053161018854,70.5504242101116,76.5456746523993,85.9754547950986
"HOCP82-089",130.508050838655,50.3717654694575,56571.5620948574,18.3318772143249,21.2272001727799,12.9809350591492,0.901314987336084,18.3130784753169,68.0528241987777,79.4565502925349,85.2015846185363
"HOCP85-845",115.53659882154,76.4183817237983,64821.9788594047,23.6889215566545,19.7889882453206,12.7359876209834,1.18853716012594,16.4928494629044,69.5457805182357,71.1644252482508,81.7337043116375
"HOCP89-846",119.222809122919,44.017573684263,36440.6969417354,23.6411602750759,19.7552158686367,11.7408889298194,1.11137187332429,16.8276743964106,70.3160911720069,72.5425939938082,83.7915187741852
"HOCP91-552",117.242503560837,83.820314302663,88687.8304610959,21.979551672824,19.7929715024771,13.7651246209537,0.928926414316344,16.6544648628741,68.8465074454051,71.8587510057783,82.519915680123
"HOCP92-618",129.638720763532,55.9839318811775,50604.8707672116,23.4199212566454,21.4405454104309,13.6328978369204,1.11616032065873,18.2847374678011,67.6134066995378,79.5190076800513,83.7421480187641
"HOCP92-624",116.085115062298,59.2166866014291,46293.6945071448,26.8948561231227,19.8395308488769,11.8704196744951,1.25274624700414,16.5606286301615,70.1103921540258,71.4246841565594,82.1039120863713
"HOCP92-648",115.212843793698,89.1925001563622,74991.2611876156,28.2547470664132,19.7263375655751,10.9152383531262,1.13370135062619,16.4470354595067,71.0061540171079,70.9398753512685,81.7821004264608
"HOCP95-951",126.465543722759,71.2497090524241,75606.7474187164,21.8622690304978,20.9755945776326,14.354217575657,0.884110043670693,17.8547894236112,67.3979669028332,77.4491990031488,83.6850875599193
"HOCP96-540",124.71483696381,98.3335699815314,80932.9525979328,24.7685678801691,20.2959162316527,11.5085829133727,1.16613475000712,17.4943517231947,69.9796417376753,75.6310734481163,84.6837789710872
"HOCP96-561",125.424184385131,60.6886222611894,59407.3017087602,24.6723939930459,20.3070381958025,11.383336263245,1.02809776862934,17.5653221184169,70.0987473433446,75.9632160945919,84.979664460333
"HOCP97-609",127.976125609628,79.4953039528754,64002.5103147541,24.8694532207921,20.7350954753325,11.5519424178837,1.19289081995043,17.9280756858776,69.410967491786,77.7172800505323,84.8887662697554
"HOL08-723",110.935584161908,58.1505207112058,58128.6023207831,22.1815298603508,19.1497371585183,11.4388102011299,0.982288068093709,15.8795512011913,71.1387881459065,68.2675859303653,81.534506781768
"IN8468",113.491102134006,86.1618175285108,86691.0363859901,22.8031331632892,19.389727148172,15.9879786107268,0.892967186203398,16.186493017664,67.3538938279588,69.7441653644002,81.8186955103584
"IS76184",66.1647208094455,42.0769743991504,81473.11208692,17.1255952928932,14.6598545527988,21.0170869283747,0.524136442222393,10.4116295575619,67.8784065574785,43.8470347748262,69.6109894443542
"K7-730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KALARI",66.2050914275629,44.1424599550011,98112.1746751676,17.0808012950477,15.1578743352156,20.8192641676481,0.430173944640385,10.5585530342917,67.7567135563997,44.5555899453444,68.4865343180014
"KALIMPONG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KERAH 73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KETARI",72.8678664967212,43.8860340231707,52530.4384956435,21.4349552217877,15.5460732957159,11.5239152755593,0.659107965910565,11.2955179346088,74.5046891474369,47.7987909659152,70.8598777781257
"KHAQZI",67.0420363571751,17.8374589973023,37434.0531130901,17.2624344375399,14.9461348077799,15.0907407701817,0.445047693405717,10.5778684227898,72.1563508825901,44.6389060756638,69.1065262431158
"KT 730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L01-283",126.918846756889,81.2508544354009,83149.8562993415,22.9338723327269,20.5661681872619,11.9500810083146,0.983388981916026,17.7796256569473,69.3572747186545,77.0359567428789,84.7515846200364
"L01-299",119.042028128127,55.0131790322718,59285.9513648974,21.2311655782246,19.7639919708354,13.0121505666198,0.886627361408883,16.8121901335008,69.5037969761216,72.4816475179363,83.6631088890328
"L01-315",115.872531555889,50.6170750578633,70378.8127960228,20.7855899899984,18.8945569640243,13.0098413078391,0.745707081982223,16.2641215374631,70.2678228735203,69.8515245024416,84.4943022060308
"L05-448",118.491575539592,86.8037292511137,77865.5360046839,23.8897284215998,19.8527337124166,12.2115390295937,1.14866302210753,16.7877424395947,70.0865215178068,72.4283647907053,83.1389074330089
"L05-457",125.709684351097,72.4932158819325,75623.785982525,22.0189321622952,20.5567557716893,14.1808359377518,0.97355649383439,17.662394490501,67.8425550689195,76.4629502865232,84.4238122824921
"L05-466",121.330899829081,56.5022378284743,63778.2418897028,22.0036277076622,19.808551853634,15.1949649086888,0.887185408825791,17.0389618061235,67.9370046755408,73.5055542800671,84.472736673048
"L06-001",135.110325588095,83.9474380206866,59513.8413820814,25.698942766106,21.6081734784877,11.0319461895192,1.35913096383614,18.8425580678319,69.1540462742425,81.9919746463341,85.7024495062912
"L06-038",125.630698546652,53.5106131170185,52522.2056611205,22.8712746334631,20.4237709429525,12.1763621496831,1.01581276293468,17.617865887606,69.1516577031255,76.2278425436559,84.7605517400502
"L06-040",121.513775370796,94.1352765495099,84856.333461768,25.7595622778256,20.0011151558238,13.6519291348838,1.09390806507171,17.1114640818497,68.6593705747868,73.9054308003574,84.0194755153952
"L07-057",118.832494401978,53.5175624280468,63383.4892009897,21.5959754819,19.5169141267955,11.939293565141,0.825928922109965,16.72308844053,70.4311513088158,72.057576525757,84.1171764121336
"L08-088",118.877249302743,40.2460287397161,40342.2361164248,22.0488125016351,19.6773085543994,11.7899506425805,0.978042487054949,16.771641994921,70.3845045694118,72.2875325422862,83.8360533776396
"L08-090",128.249956502344,75.9775150588666,82509.2678480555,21.3890518222813,20.6563230859792,12.7298348118973,0.920939178592847,17.9295331333511,68.879089632707,77.65135941728,85.3213539609472
"L08-092",124.207595505709,111.602477567511,101009.994674564,23.2543562726413,20.3366910649837,12.3465385870013,1.11260347171138,17.4591900064467,69.5013053104612,75.4828913772433,84.4564918271613
